Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
304046,Cafe And More,Faridabad,77.2905651,28.4946638,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
309936,Green Chick Chop,Faridabad,77.2905276,28.4946804,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3,Average,7
309927,Kolkata Hot Kathi Rolls,Faridabad,77.2918292,28.4922473,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,11
18377449,Aapki Rasoi,Faridabad,77.2918292,28.4990636,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18465871,Fusion Food Corner,Faridabad,0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18472646,Punjabi Rasoi,Faridabad,77.292431,28.4923251,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18037826,Kebab Xpress,Faridabad,77.3074479,28.4698631,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,2,2.8,Average,49
301163,McDonald's,Faridabad,77.3074479,28.4695043,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,58
4931,Suruchi,Faridabad,77.3074479,28.4701322,"North Indian, South Indian, Gujarati, Rajasthani",700,Indian Rupees(Rs.),No,No,No,2,3.4,Average,233
1804,Berco's,Faridabad,77.3072684,28.4700256,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,3,3.8,Good,508
312102,Dunkin' Donuts,Faridabad,77.3074031,28.4693655,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,98
18217857,The Chocolate Room,Faridabad,77.3074031,28.4693655,"Cafe, Desserts",900,Indian Rupees(Rs.),No,,No,2,3.6,Good,59
18471268,Baskin Robbin,Faridabad,77.3074479,28.469594,Desserts,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18381244,Popcorn Fusion,Faridabad,77.3074031,28.4693655,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18408041,Subway,Faridabad,77.3074928,28.4700019,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
311051,KFC,Faridabad,77.30706006,28.46980656,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,2.1,Poor,57
18133510,Barbeque Nation,Faridabad,77.3073785,28.4698629,North Indian,1600,Indian Rupees(Rs.),No,No,No,3,4,Very Good,299
308380,Yo! China,Faridabad,77.3074031,28.4693655,Chinese,1300,Indian Rupees(Rs.),No,Yes,No,3,4.1,Very Good,239
6077,Giani's,Faridabad,77.3130127,28.3980691,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,16
308082,Momo-Cha,Faridabad,77.3130127,28.3979794,Fast Food,200,Indian Rupees(Rs.),No,Yes,No,1,2.7,Average,16
309558,Shree Rathnam,Faridabad,77.3128332,28.397424,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,48
8128,Mirage Restro Bar,Faridabad,77.3131025,28.3978083,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,No,3,2.4,Poor,25
304062,Jai Jagannath Hotel,Faridabad,77.294319,28.4937692,South Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
9785,Gelato Vinto,Faridabad,77.3139102,28.3868454,"Desserts, Ice Cream",250,Indian Rupees(Rs.),No,No,No,1,2.8,Average,12
312514,Maggi Point,Faridabad,77.3140449,28.3869029,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
308961,Angaar,Faridabad,77.3056977,28.4719854,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,3,0,Not rated,0
308963,TcozY,Faridabad,77.3066401,28.4722089,Cafe,1500,Indian Rupees(Rs.),No,No,No,3,0,Not rated,0
308962,The Retriever,Faridabad,77.3062507,28.4723428,"North Indian, Mughlai, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,3,0,Not rated,0
8169,Bangali Sweets & Restaurant,Faridabad,77.3153578,28.4534629,Mithai,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
309368,Silver,Faridabad,77.316429,28.446715,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,No,No,3,0,Not rated,3
18472429,Chill 'N Grill,Faridabad,77.2900667,28.3954463,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18472418,Punjabi Restaurant,Faridabad,77.2874809,28.3939512,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18472426,Standard Chicken Point,Faridabad,77.2875524,28.3940171,Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18450934,The Grillz & Gravy,Faridabad,77.2922781,28.3982684,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
6025,Cakes 'n Bakes - Park Plaza,Faridabad,77.2969459,28.4292178,Bakery,1000,Indian Rupees(Rs.),No,No,No,3,3,Average,15
6013,Cafe Bite,Faridabad,77.3144487,28.383665,Cafe,500,Indian Rupees(Rs.),No,No,No,2,3.2,Average,19
8153,Cafe Light,Faridabad,77.3144877,28.3837046,"Cafe, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,2,2.8,Average,8
18471296,Little Cafe,Faridabad,77.3145373,28.3836738,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18279477,Momo-Cha,Faridabad,77.3291609,28.3754863,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,1,2.8,Average,20
18359331,Oregano India,Faridabad,77.3266079,28.3689797,"Fast Food, Chinese, Italian",500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,11
301151,Sagar Bakery,Faridabad,77.3270132,28.3692291,Bakery,150,Indian Rupees(Rs.),No,No,No,1,3,Average,11
18204479,Smugglers,Faridabad,77.329628,28.3702087,North Indian,450,Indian Rupees(Rs.),No,,No,1,3.1,Average,7
2198,Welcome,Faridabad,77.3288978,28.3777541,"North Indian, Chinese",700,Indian Rupees(Rs.),Yes,No,No,2,2.9,Average,13
18434243,Giani's,Faridabad,77.3270132,28.3692291,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18273628,Invitation,Faridabad,0,0,North Indian,700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18471262,New Dilight,Faridabad,77.3295018,28.3730138,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18258480,Chimney,Faridabad,77.319026,28.3725172,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Average,25
9698,Chopstick,Faridabad,77.3185858,28.371835,Chinese,300,Indian Rupees(Rs.),No,No,No,1,3,Average,22
8326,Hot & Tasty Chinese Food,Faridabad,77.3184832,28.3719511,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,1,2.6,Average,26
18270379,Sanjha Chulha,Faridabad,77.32157,28.3692881,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,2,2.9,Average,16
304006,Frontier,Faridabad,77.31429167,28.38339444,Bakery,200,Indian Rupees(Rs.),No,No,No,1,2.9,Average,7
308957,Oxy Lounge,Faridabad,77.3244365,28.384502,"North Indian, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,Yes,No,3,3.1,Average,28
18427216,City Dhaba,Faridabad,77.3144456,28.3811924,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18433315,Garam Masala,Faridabad,0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
8266,Mittal Fast Food,Faridabad,77.32425,28.38471389,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18383469,Al Bake,Faridabad,77.3229299,28.395009,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,31
1367,Anupam Sweet,Faridabad,77.3222568,28.3949008,"North Indian, South Indian, Chinese, Fast Food, Mithai",400,Indian Rupees(Rs.),No,No,No,1,3.4,Average,70
9650,Cafe Coffee Day,Faridabad,77.3236112,28.3952671,Cafe,450,Indian Rupees(Rs.),No,No,No,1,3.3,Average,67
308335,Chicago Pizza,Faridabad,77.3217184,28.3950296,Pizza,600,Indian Rupees(Rs.),No,No,No,2,2.7,Average,35
18391065,Crispy Crust,Faridabad,77.3241683,28.3950992,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),,Yes,No,2,3.4,Average,22
301193,Frontier,Faridabad,77.3235114,28.3951274,Bakery,200,Indian Rupees(Rs.),No,No,No,1,3.3,Average,17
18107832,Gulab,Faridabad,77.3239437,28.3952906,"North Indian, South Indian, Fast Food, Street Food, Mithai",600,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,39
18089254,Hunger Cure Express,Faridabad,77.3217312,28.3946937,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,2,3.3,Average,35
312981,Maitre Patissier,Faridabad,0,0,Bakery,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,35
18082235,Momo-Cha,Faridabad,77.3224363,28.3951869,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,,No,1,2.7,Average,32
18138421,Nirula's,Faridabad,77.292179,28.452631,"Fast Food, Desserts, Ice Cream, Beverages",950,Indian Rupees(Rs.),No,No,No,2,2.6,Average,14
18421965,The Grub House,Faridabad,77.323244,28.3950834,"Cafe, North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,No,2,2.7,Average,17
303267,Twenty Four Seven,Faridabad,77.3234608,28.3950913,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,1,3.4,Average,35
7471,Cafe Parmesan,Faridabad,77.3236479,28.3950766,Italian,1000,Indian Rupees(Rs.),No,No,No,3,4.5,Excellent,799
18219542,Briosca,Faridabad,77.3234235,28.3952798,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,62
18355112,Burger Point,Faridabad,77.3220773,28.3949736,"Burger, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,24
18270895,Cafe Grub Up,Faridabad,77.3235233,28.395196,"Cafe, American, Mexican, Italian, Thai",900,Indian Rupees(Rs.),Yes,No,No,2,3.8,Good,134
18313839,Cakes At Bhawanas,Faridabad,77.317231,28.393261,Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.5,Good,26
5005,Chaudhary Bhojnalaya,Faridabad,77.3240517,28.3953389,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.6,Good,93
1820,Chickenette,Faridabad,77.3244107,28.3951035,"Raw Meats, North Indian, Chinese, Fast Food",650,Indian Rupees(Rs.),No,No,No,2,3.7,Good,280
3863,Giani,Faridabad,77.3216428,28.3951385,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,1,3.6,Good,70
9814,Green Chick Chop,Faridabad,77.3244107,28.3951932,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.5,Good,31
18474912,Hash Stix,Faridabad,77.32343964,28.39483205,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3.6,Good,25
18161568,Juice On Go,Faridabad,77.32328642,28.39527358,"Juices, Beverages",150,Indian Rupees(Rs.),No,No,No,1,3.5,Good,18
18416829,Keventers,Faridabad,77.3218081,28.3947688,Beverages,400,Indian Rupees(Rs.),No,No,No,1,3.6,Good,27
18400756,MD's Kebabs & Curries,Faridabad,77.3244107,28.395283,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,Yes,No,2,3.8,Good,27
301177,Perfect Bake,Faridabad,77.29659833,28.43002333,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,3.5,Good,39
6161,Perfect Bake,Faridabad,77.3231543,28.3952545,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,,No,1,3.6,Good,126
2565,Sethi's Delicacy,Faridabad,77.3244651,28.3950376,"Fast Food, Bakery",150,Indian Rupees(Rs.),No,No,No,1,3.8,Good,75
3866,Subway,Faridabad,77.3219427,28.3948264,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,2,3.5,Good,143
18250288,Caf�� Bogchi,Faridabad,77.32380275,28.39572041,"Cafe, Italian, Mexican, Continental",650,Indian Rupees(Rs.),No,Yes,No,2,4.1,Very Good,153
1430,Ashoka Restaurant,Faridabad,77.3203273,28.4104693,North Indian,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,43
18393702,Baskin Robbins,Faridabad,77.3201927,28.4107707,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,1,2.9,Average,4
6152,China Hot Pot,Faridabad,77.3192063,28.4106963,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,2.5,Average,25
306962,Handi Chhadeyan Di,Faridabad,77.3185323,28.4106593,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3.1,Average,26
18445360,Hungrill,Faridabad,77.3190765,28.4108198,"North Indian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,No,2,3,Average,4
6150,Kant Khana Khazana,Faridabad,77.318667,28.4106772,North Indian,250,Indian Rupees(Rs.),No,No,No,1,3.4,Average,22
18421024,Open Yard,Faridabad,77.3199015,28.4095652,"North Indian, Chinese, Continental",800,Indian Rupees(Rs.),Yes,No,No,2,3.3,Average,14
18471260,Recipe Badshah,Faridabad,0,0,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.1,Average,8
18367316,The Chai Cafe,Faridabad,77.3185772,28.4108878,"Cafe, Chinese",400,Indian Rupees(Rs.),No,No,No,1,3.1,Average,8
18466931,Apna Restaurant,Faridabad,77.3190262,28.4105451,North Indian,400,Indian Rupees(Rs.),No,,No,1,0,Not rated,0
18466420,Chaudhary Chaap & Chinese,Faridabad,77.3187017,28.4106649,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18464607,Chings Chinese,Faridabad,77.3200132,28.4118307,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18464631,Food On Wheels,Faridabad,77.3202824,28.4120355,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
301170,Gulshan Hotel,Faridabad,77.3203273,28.4104693,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18466939,Maa Kali Foods,Faridabad,77.3196991,28.4104999,Chinese,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18380180,The Street Kitchen,Faridabad,77.3185772,28.4107084,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18466407,United Kitchen,Faridabad,77.3189708,28.4120254,Fast Food,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
304001,Eat N Treat,Faridabad,77.3266023,28.4101024,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,20
8319,Hotel Ekant,Faridabad,77.329167,28.4101795,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,2,2.7,Average,39
303871,Momo-Cha,Faridabad,77.3288978,28.4106029,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,56
8321,Paradise Inn,Faridabad,77.3275764,28.4103725,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,2,2.7,Average,43
311047,Red Chilli,Faridabad,77.326744,28.4099515,Chinese,300,Indian Rupees(Rs.),No,No,No,1,2.8,Average,9
8320,Shiv Restaurant,Faridabad,77.3278324,28.4101647,North Indian,400,Indian Rupees(Rs.),No,No,No,1,2.7,Average,20
8308,Sohan Sweets & Namkeen,Faridabad,77.3279106,28.4103306,Mithai,100,Indian Rupees(Rs.),No,No,No,1,3.2,Average,41
18303717,The Binge Box Cafe,Faridabad,77.3279106,28.4105998,Cafe,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,18
304004,Tmos Moving Feast,Faridabad,77.32609671,28.4101156,"Chinese, North Indian",700,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,76
18472625,Tmos Cafe Corner,Faridabad,77.326227,28.409801,Cafe,700,Indian Rupees(Rs.),Yes,Yes,No,2,0,Not rated,1
18420432,Parkash Dhaba,Faridabad,77.3138205,28.417529,"North Indian, Chinese",200,Indian Rupees(Rs.),No,,No,1,3,Average,6
9824,Sanjha Chulha,Faridabad,77.3144487,28.4175882,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,219
8029,Hareram Bikanerzaika,Faridabad,77.2969594,28.4304159,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,1,2.8,Average,11
312788,Kulcha Paaji,Faridabad,77.2967664,28.4317132,Street Food,100,Indian Rupees(Rs.),No,No,No,1,3.1,Average,12
309672,Shree Bikaner Misthan Bhandar,Faridabad,77.2964432,28.4301217,"Street Food, South Indian, Mithai",350,Indian Rupees(Rs.),No,No,No,1,2.8,Average,13
18359861,"The Hub - Gourmet, Bakers & More",Faridabad,0,0,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,3,Average,7
18439547,Anand Dhaba,Faridabad,77.2963379,28.4298355,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18241538,Bikaneri Sweets & Restaurant,Faridabad,0,0,"Mithai, North Indian",250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18452730,Delicieux Ice Cream Rolls,Faridabad,77.2969354,28.4300562,"Ice Cream, Desserts, Beverages",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18317486,Flying Tandoor,Faridabad,77.291919,28.4221037,"North Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18432933,Food Station,Faridabad,0,0,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18452267,Grub Hub,Faridabad,77.2964494,28.4296999,Asian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18466980,Punjabi Chulha,Faridabad,77.2965369,28.4298396,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18469937,Purani Dilli Da Swad,Faridabad,77.2966226,28.4301909,"Street Food, Fast Food",100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18466937,The BBQ Garden,Faridabad,0,0,"North Indian, Seafood",700,Indian Rupees(Rs.),Yes,No,No,2,0,Not rated,0
18433879,The Chaiwalas,Faridabad,77.3002223,28.4263417,Cafe,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18369105,Funk House Cafe,Faridabad,77.31297973,28.43892133,"Cafe, Italian, Salad",650,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,15
18133473,Shiksha Fast Food,Faridabad,77.315069,28.4353341,"Fast Food, Chinese",200,Indian Rupees(Rs.),No,No,No,1,2.9,Average,5
18458540,Hungry Head,Faridabad,77.3150688,28.4353375,"Street Food, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18482753,Tandoori Hut,Faridabad,0,0,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
8167,Lalit Kathi Rolls Momos,Faridabad,77.3211256,28.4334516,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,3.1,Average,9
18463990,Tamasha In Tafree,Faridabad,77.3212535,28.4334249,Cafe,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18353030,Oh My!,Faridabad,0,0,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18420465,Butter & Grace,Faridabad,77.309147,28.446933,"North Indian, Chinese, Italian, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,2,3.1,Average,7
309656,Green Chick Chop,Faridabad,77.317127,28.4465451,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.1,Average,9
305235,Snacks Bar,Faridabad,77.315795,28.4452616,Chinese,350,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
309654,Ahata,Faridabad,77.31723889,28.44589444,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18480389,Fritrolla,Faridabad,0,0,Desserts,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18446428,KitchenYard,Faridabad,0,0,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
4462,Meghansh Bakery,Faridabad,77.3170515,28.4466361,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18469962,Oh My !,Faridabad,77.3159508,28.4549967,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18380284,The Dark Hour - Kitchen,Faridabad,0,0,Italian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
1414,Anupama Sweets & Family Restaurant,Faridabad,77.3149118,28.4718644,"Mithai, North Indian, South Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,1,2.7,Average,28
304112,Shree Rathnam,Faridabad,77.3107195,28.471413,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,No,2,2.7,Average,29
18472443,Bikaner Misthan Bhandar,Faridabad,77.3108138,28.471302,"Mithai, Street Food, Fast Food",150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18456807,King's Kitchen,Faridabad,77.3108138,28.471302,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18471284,Muradabadi Chicken Biryani Corner,Faridabad,77.3060306,28.4749127,Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18471328,The Black Kettle,Faridabad,77.3105616,28.4711559,"Fast Food, Beverages",100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18204478,Desi Tadka,Faridabad,77.30693936,28.48429689,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,2,3,Average,6
18444264,Destination Live,Faridabad,77.3062811,28.4807864,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),Yes,No,No,2,3.3,Average,12
9224,Kay's Bake Land,Faridabad,77.3116575,28.480381,"Bakery, Desserts",150,Indian Rupees(Rs.),No,No,No,1,3.1,Average,19
8054,Kay's Food Land,Faridabad,77.3104099,28.4805482,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,No,1,3.1,Average,14
304114,Laziz Restaurant,Faridabad,77.30677778,28.48426667,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,2,2.8,Average,11
1413,Le Chef Restro Bar,Faridabad,77.3104996,28.480467,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,3,2.7,Average,70
1715,Republic of Chicken,Faridabad,77.3107689,28.4805821,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,3.1,Average,18
4464,Tanishka Restaurant & Caterers,Faridabad,77.3113972,28.4805517,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,14
5010,The Tandoori Times,Faridabad,77.3115506,28.4804188,North Indian,500,Indian Rupees(Rs.),No,No,No,2,2.7,Average,48
301127,Twist of Italy,Faridabad,77.3109543,28.4807634,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3.6,Good,52
9233,Aggarwal Sweets And Caterers,Faridabad,77.3066403,28.48420819,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18471246,Biryani Bot,Faridabad,77.311746,28.4805778,Biryani,200,Indian Rupees(Rs.),,,No,1,0,Not rated,0
18446082,Caf�� Kitchen,Faridabad,77.3114869,28.4808293,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18396398,Evergreen Sweets & Restaurant,Faridabad,77.3106046,28.4803991,"North Indian, South Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18471244,Magic Spice Wok,Faridabad,77.3113363,28.4806939,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18367078,Magical Momos,Faridabad,77.3104099,28.4806379,Chinese,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18469976,Sam's Bake Shop,Faridabad,77.3103201,28.4808985,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18381643,Shri Bikaner Misthan Bhandar,Faridabad,77.3092797,28.4773757,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18471327,Tasty Dhaba Family Restaurant,Faridabad,77.3060567,28.474531,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18469936,U & I,Faridabad,77.3056065,28.4807304,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18433895,Cravings,Faridabad,77.28759091,28.46626355,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,2,3,Average,4
313089,Evergreen Tandoori Night,Faridabad,77.28919957,28.46191014,North Indian,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
